name,value,year,lastValue
Alabama,8,1990.1,8
Alabama,8,1990.2,8
Alabama,8,1990.3,8
Alabama,8,1990.4,8
Alabama,8,1990.5,8
Alabama,8,1990.6,8
Alabama,8,1990.7,8
Alabama,8,1990.8,8
Alabama,8,1990.9,8
Alabama,9,1991,9
Alabama,9,1991.1,9
Alabama,9,1991.2,9
Alabama,9,1991.3,9
Alabama,9,1991.4,9
Alabama,9,1991.5,9
Alabama,9,1991.6,9
Alabama,9,1991.7,9
Alabama,9,1991.8,9
Alabama,9,1991.9,9
Alabama,8,1992,8
Alabama,8,1992.1,8
Alabama,8,1992.2,8
Alabama,8,1992.3,8
Alabama,8,1992.4,8
Alabama,8,1992.5,8
Alabama,8,1992.6,8
Alabama,8,1992.7,8
Alabama,8,1992.8,8
Alabama,8,1992.9,8
Alabama,11,1993,11
Alabama,11,1993.1,11
Alabama,11,1993.2,11
Alabama,11,1993.3,11
Alabama,11,1993.4,11
Alabama,11,1993.5,11
Alabama,11,1993.6,11
Alabama,11,1993.7,11
Alabama,11,1993.8,11
Alabama,11,1993.9,11
Alabama,8,1994,8
Alabama,8,1994.1,8
Alabama,8,1994.2,8
Alabama,8,1994.3,8
Alabama,8,1994.4,8
Alabama,8,1994.5,8
Alabama,8,1994.6,8
Alabama,8,1994.7,8
Alabama,8,1994.8,8
Alabama,8,1994.9,8
Alabama,11,1995,11
Alabama,11,1995.1,11
Alabama,11,1995.2,11
Alabama,11,1995.3,11
Alabama,11,1995.4,11
Alabama,11,1995.5,11
Alabama,11,1995.6,11
Alabama,11,1995.7,11
Alabama,11,1995.8,11
Alabama,11,1995.9,11
Alabama,14,1996,14
Alabama,14,1996.1,14
Alabama,14,1996.2,14
Alabama,14,1996.3,14
Alabama,14,1996.4,14
Alabama,14,1996.5,14
Alabama,14,1996.6,14
Alabama,14,1996.7,14
Alabama,14,1996.8,14
Alabama,14,1996.9,14
Alabama,12,1997,12
Alabama,12,1997.1,12
Alabama,12,1997.2,12
Alabama,12,1997.3,12
Alabama,12,1997.4,12
Alabama,12,1997.5,12
Alabama,12,1997.6,12
Alabama,12,1997.7,12
Alabama,12,1997.8,12
Alabama,12,1997.9,12
Alabama,13,1998,13
Alabama,13,1998.1,13
Alabama,13,1998.2,13
Alabama,13,1998.3,13
Alabama,13,1998.4,13
Alabama,13,1998.5,13
Alabama,13,1998.6,13
Alabama,13,1998.7,13
Alabama,13,1998.8,13
Alabama,13,1998.9,13
Alabama,7,1999,7
Alabama,7,1999.1,7
Alabama,7,1999.2,7
Alabama,7,1999.3,7
Alabama,7,1999.4,7
Alabama,7,1999.5,7
Alabama,7,1999.6,7
Alabama,7,1999.7,7
Alabama,7,1999.8,7
Alabama,7,1999.9,7
Alabama,10,2000,10
Alabama,10,2000.1,10
Alabama,10,2000.2,10
Alabama,10,2000.3,10
Alabama,10,2000.4,10
Alabama,10,2000.5,10
Alabama,10,2000.6,10
Alabama,10,2000.7,10
Alabama,10,2000.8,10
Alabama,10,2000.9,10
Alabama,13,2001,13
Alabama,13,2001.1,13
Alabama,13,2001.2,13
Alabama,13,2001.3,13
Alabama,13,2001.4,13
Alabama,13,2001.5,13
Alabama,13,2001.6,13
Alabama,13,2001.7,13
Alabama,13,2001.8,13
Alabama,13,2001.9,13
Alabama,12,2002,12
Alabama,12,2002.1,12
Alabama,12,2002.2,12
Alabama,12,2002.3,12
Alabama,12,2002.4,12
Alabama,12,2002.5,12
Alabama,12,2002.6,12
Alabama,12,2002.7,12
Alabama,12,2002.8,12
Alabama,12,2002.9,12
Alabama,11,2003,11
Alabama,11,2003.1,11
Alabama,11,2003.2,11
Alabama,11,2003.3,11
Alabama,11,2003.4,11
Alabama,11,2003.5,11
Alabama,11,2003.6,11
Alabama,11,2003.7,11
Alabama,11,2003.8,11
Alabama,11,2003.9,11
Alabama,9,2004,9
Alabama,9,2004.1,9
Alabama,9,2004.2,9
Alabama,9,2004.3,9
Alabama,9,2004.4,9
Alabama,9,2004.5,9
Alabama,9,2004.6,9
Alabama,9,2004.7,9
Alabama,9,2004.8,9
Alabama,9,2004.9,9
Alabama,6,2005,6
Alabama,6,2005.1,6
Alabama,6,2005.2,6
Alabama,6,2005.3,6
Alabama,6,2005.4,6
Alabama,6,2005.5,6
Alabama,6,2005.6,6
Alabama,6,2005.7,6
Alabama,6,2005.8,6
Alabama,6,2005.9,6
Alabama,5,2006,5
Alabama,5,2006.1,5
Alabama,5,2006.2,5
Alabama,5,2006.3,5
Alabama,5,2006.4,5
Alabama,5,2006.5,5
Alabama,5,2006.6,5
Alabama,5,2006.7,5
Alabama,5,2006.8,5
Alabama,5,2006.9,5
Alabama,6,2007,6
Alabama,6,2007.1,6
Alabama,6,2007.2,6
Alabama,6,2007.3,6
Alabama,6,2007.4,6
Alabama,6,2007.5,6
Alabama,6,2007.6,6
Alabama,6,2007.7,6
Alabama,6,2007.8,6
Alabama,6,2007.9,6
Alabama,4,2008,4
Alabama,4,2008.1,4
Alabama,4,2008.2,4
Alabama,4,2008.3,4
Alabama,4,2008.4,4
Alabama,4,2008.5,4
Alabama,4,2008.6,4
Alabama,4,2008.7,4
Alabama,4,2008.8,4
Alabama,4,2008.9,4
Alabama,3,2009,3
Alabama,3,2009.1,3
Alabama,3,2009.2,3
Alabama,3,2009.3,3
Alabama,3,2009.4,3
Alabama,3,2009.5,3
Alabama,3,2009.6,3
Alabama,3,2009.7,3
Alabama,3,2009.8,3
Alabama,3,2009.9,3
Alabama,6,2010,6
Alabama,6,2010.1,6
Alabama,6,2010.2,6
Alabama,6,2010.3,6
Alabama,6,2010.4,6
Alabama,6,2010.5,6
Alabama,6,2010.6,6
Alabama,6,2010.7,6
Alabama,6,2010.8,6
Alabama,6,2010.9,6
Alabama,8,2011,8
Alabama,8,2011.1,8
Alabama,8,2011.2,8
Alabama,8,2011.3,8
Alabama,8,2011.4,8
Alabama,8,2011.5,8
Alabama,8,2011.6,8
Alabama,8,2011.7,8
Alabama,8,2011.8,8
Alabama,8,2011.9,8
Alabama,4,2012,4
Alabama,4,2012.1,4
Alabama,4,2012.2,4
Alabama,4,2012.3,4
Alabama,4,2012.4,4
Alabama,4,2012.5,4
Alabama,4,2012.6,4
Alabama,4,2012.7,4
Alabama,4,2012.8,4
Alabama,4,2012.9,4
Alabama,5,2013,5
Alabama,5,2013.1,5
Alabama,5,2013.2,5
Alabama,5,2013.3,5
Alabama,5,2013.4,5
Alabama,5,2013.5,5
Alabama,5,2013.6,5
Alabama,5,2013.7,5
Alabama,5,2013.8,5
Alabama,5,2013.9,5
Alabama,5,2014,5
Alabama,5,2014.1,5
Alabama,5,2014.2,5
Alabama,5,2014.3,5
Alabama,5,2014.4,5
Alabama,5,2014.5,5
Alabama,5,2014.6,5
Alabama,5,2014.7,5
Alabama,5,2014.8,5
Alabama,5,2014.9,5
Alabama,6,2015,6
Alabama,6,2015.1,6
Alabama,6,2015.2,6
Alabama,6,2015.3,6
Alabama,6,2015.4,6
Alabama,6,2015.5,6
Alabama,6,2015.6,6
Alabama,6,2015.7,6
Alabama,6,2015.8,6
Alabama,6,2015.9,6
Alabama,5,2016,5
Alabama,5,2016.1,5
Alabama,5,2016.2,5
Alabama,5,2016.3,5
Alabama,5,2016.4,5
Alabama,5,2016.5,5
Alabama,5,2016.6,5
Alabama,5,2016.7,5
Alabama,5,2016.8,5
Alabama,5,2016.9,5
Alabama,5,2017,5
Alabama,5,2017.1,5
Alabama,5,2017.2,5
Alabama,5,2017.3,5
Alabama,5,2017.4,5
Alabama,5,2017.5,5
Alabama,5,2017.6,5
Alabama,5,2017.7,5
Alabama,5,2017.8,5
Alabama,5,2017.9,5
Alaska,0,1990,0
Alaska,0,1990.1,0
Alaska,0,1990.2,0
Alaska,0,1990.3,0
Alaska,0,1990.4,0
Alaska,0,1990.5,0
Alaska,0,1990.6,0
Alaska,0,1990.7,0
Alaska,0,1990.8,0
Alaska,0,1990.9,0
Alaska,0,1991,0
Alaska,0,1991.1,0
Alaska,0,1991.2,0
Alaska,0,1991.3,0
Alaska,0,1991.4,0
Alaska,0,1991.5,0
Alaska,0,1991.6,0
Alaska,0,1991.7,0
Alaska,0,1991.8,0
Alaska,0,1991.9,0
Alaska,0,1992,0
Alaska,0,1992.1,0
Alaska,0,1992.2,0
Alaska,0,1992.3,0
Alaska,0,1992.4,0
Alaska,0,1992.5,0
Alaska,0,1992.6,0
Alaska,0,1992.7,0
Alaska,0,1992.8,0
Alaska,0,1992.9,0
Alaska,0,1993,0
Alaska,0,1993.1,0
Alaska,0,1993.2,0
Alaska,0,1993.3,0
Alaska,0,1993.4,0
Alaska,0,1993.5,0
Alaska,0,1993.6,0
Alaska,0,1993.7,0
Alaska,0,1993.8,0
Alaska,0,1993.9,0
Alaska,0,1994,0
Alaska,0,1994.1,0
Alaska,0,1994.2,0
Alaska,0,1994.3,0
Alaska,0,1994.4,0
Alaska,0,1994.5,0
Alaska,0,1994.6,0
Alaska,0,1994.7,0
Alaska,0,1994.8,0
Alaska,0,1994.9,0
Alaska,0,1995,0
Alaska,0,1995.1,0
Alaska,0,1995.2,0
Alaska,0,1995.3,0
Alaska,0,1995.4,0
Alaska,0,1995.5,0
Alaska,0,1995.6,0
Alaska,0,1995.7,0
Alaska,0,1995.8,0
Alaska,0,1995.9,0
Alaska,0,1996,0
Alaska,0,1996.1,0
Alaska,0,1996.2,0
Alaska,0,1996.3,0
Alaska,0,1996.4,0
Alaska,0,1996.5,0
Alaska,0,1996.6,0
Alaska,0,1996.7,0
Alaska,0,1996.8,0
Alaska,0,1996.9,0
Alaska,0,1997,0
Alaska,0,1997.1,0
Alaska,0,1997.2,0
Alaska,0,1997.3,0
Alaska,0,1997.4,0
Alaska,0,1997.5,0
Alaska,0,1997.6,0
Alaska,0,1997.7,0
Alaska,0,1997.8,0
Alaska,0,1997.9,0
Alaska,0,1998,0
Alaska,0,1998.1,0
Alaska,0,1998.2,0
Alaska,0,1998.3,0
Alaska,0,1998.4,0
Alaska,0,1998.5,0
Alaska,0,1998.6,0
Alaska,0,1998.7,0
Alaska,0,1998.8,0
Alaska,0,1998.9,0
Alaska,0,1999,0
Alaska,0,1999.1,0
Alaska,0,1999.2,0
Alaska,0,1999.3,0
Alaska,0,1999.4,0
Alaska,0,1999.5,0
Alaska,0,1999.6,0
Alaska,0,1999.7,0
Alaska,0,1999.8,0
Alaska,0,1999.9,0
Alaska,0,2000,0
Alaska,0,2000.1,0
Alaska,0,2000.2,0
Alaska,0,2000.3,0
Alaska,0,2000.4,0
Alaska,0,2000.5,0
Alaska,0,2000.6,0
Alaska,0,2000.7,0
Alaska,0,2000.8,0
Alaska,0,2000.9,0
Alaska,0,2001,0
Alaska,0,2001.1,0
Alaska,0,2001.2,0
Alaska,0,2001.3,0
Alaska,0,2001.4,0
Alaska,0,2001.5,0
Alaska,0,2001.6,0
Alaska,0,2001.7,0
Alaska,0,2001.8,0
Alaska,0,2001.9,0
Alaska,0,2002,0
Alaska,0,2002.1,0
Alaska,0,2002.2,0
Alaska,0,2002.3,0
Alaska,0,2002.4,0
Alaska,0,2002.5,0
Alaska,0,2002.6,0
Alaska,0,2002.7,0
Alaska,0,2002.8,0
Alaska,0,2002.9,0
Alaska,0,2003,0
Alaska,0,2003.1,0
Alaska,0,2003.2,0
Alaska,0,2003.3,0
Alaska,0,2003.4,0
Alaska,0,2003.5,0
Alaska,0,2003.6,0
Alaska,0,2003.7,0
Alaska,0,2003.8,0
Alaska,0,2003.9,0
Alaska,0,2004,0
Alaska,0,2004.1,0
Alaska,0,2004.2,0
Alaska,0,2004.3,0
Alaska,0,2004.4,0
Alaska,0,2004.5,0
Alaska,0,2004.6,0
Alaska,0,2004.7,0
Alaska,0,2004.8,0
Alaska,0,2004.9,0
Alaska,0,2005,0
Alaska,0,2005.1,0
Alaska,0,2005.2,0
Alaska,0,2005.3,0
Alaska,0,2005.4,0
Alaska,0,2005.5,0
Alaska,0,2005.6,0
Alaska,0,2005.7,0
Alaska,0,2005.8,0
Alaska,0,2005.9,0
Alaska,0,2006,0
Alaska,0,2006.1,0
Alaska,0,2006.2,0
Alaska,0,2006.3,0
Alaska,0,2006.4,0
Alaska,0,2006.5,0
Alaska,0,2006.6,0
Alaska,0,2006.7,0
Alaska,0,2006.8,0
Alaska,0,2006.9,0
Alaska,0,2007,0
Alaska,0,2007.1,0
Alaska,0,2007.2,0
Alaska,0,2007.3,0
Alaska,0,2007.4,0
Alaska,0,2007.5,0
Alaska,0,2007.6,0
Alaska,0,2007.7,0
Alaska,0,2007.8,0
Alaska,0,2007.9,0
Alaska,0,2008,0
Alaska,0,2008.1,0
Alaska,0,2008.2,0
Alaska,0,2008.3,0
Alaska,0,2008.4,0
Alaska,0,2008.5,0
Alaska,0,2008.6,0
Alaska,0,2008.7,0
Alaska,0,2008.8,0
Alaska,0,2008.9,0
Alaska,1,2009,1
Alaska,1,2009.1,1
Alaska,1,2009.2,1
Alaska,1,2009.3,1
Alaska,1,2009.4,1
Alaska,1,2009.5,1
Alaska,1,2009.6,1
Alaska,1,2009.7,1
Alaska,1,2009.8,1
Alaska,1,2009.9,1
Alaska,0,2010,0
Alaska,0,2010.1,0
Alaska,0,2010.2,0
Alaska,0,2010.3,0
Alaska,0,2010.4,0
Alaska,0,2010.5,0
Alaska,0,2010.6,0
Alaska,0,2010.7,0
Alaska,0,2010.8,0
Alaska,0,2010.9,0
Alaska,1,2011,1
Alaska,1,2011.1,1
Alaska,1,2011.2,1
Alaska,1,2011.3,1
Alaska,1,2011.4,1
Alaska,1,2011.5,1
Alaska,1,2011.6,1
Alaska,1,2011.7,1
Alaska,1,2011.8,1
Alaska,1,2011.9,1
Alaska,1,2012,1
Alaska,1,2012.1,1
Alaska,1,2012.2,1
Alaska,1,2012.3,1
Alaska,1,2012.4,1
Alaska,1,2012.5,1
Alaska,1,2012.6,1
Alaska,1,2012.7,1
Alaska,1,2012.8,1
Alaska,1,2012.9,1
Alaska,1,2013,1
Alaska,1,2013.1,1
Alaska,1,2013.2,1
Alaska,1,2013.3,1
Alaska,1,2013.4,1
Alaska,1,2013.5,1
Alaska,1,2013.6,1
Alaska,1,2013.7,1
Alaska,1,2013.8,1
Alaska,1,2013.9,1
Alaska,1,2014,1
Alaska,1,2014.1,1
Alaska,1,2014.2,1
Alaska,1,2014.3,1
Alaska,1,2014.4,1
Alaska,1,2014.5,1
Alaska,1,2014.6,1
Alaska,1,2014.7,1
Alaska,1,2014.8,1
Alaska,1,2014.9,1
Alaska,1,2015,1
Alaska,1,2015.1,1
Alaska,1,2015.2,1
Alaska,1,2015.3,1
Alaska,1,2015.4,1
Alaska,1,2015.5,1
Alaska,1,2015.6,1
Alaska,1,2015.7,1
Alaska,1,2015.8,1
Alaska,1,2015.9,1
Alaska,0,2016,0
Alaska,0,2016.1,0
Alaska,0,2016.2,0
Alaska,0,2016.3,0
Alaska,0,2016.4,0
Alaska,0,2016.5,0
Alaska,0,2016.6,0
Alaska,0,2016.7,0
Alaska,0,2016.8,0
Alaska,0,2016.9,0
Alaska,1,2017,1
Alaska,1,2017.1,1
Alaska,1,2017.2,1
Alaska,1,2017.3,1
Alaska,1,2017.4,1
Alaska,1,2017.5,1
Alaska,1,2017.6,1
Alaska,1,2017.7,1
Alaska,1,2017.8,1
Alaska,1,2017.9,1
Arizona,3,1990,3
Arizona,3,1990.1,3
Arizona,3,1990.2,3
Arizona,3,1990.3,3
Arizona,3,1990.4,3
Arizona,3,1990.5,3
Arizona,3,1990.6,3
Arizona,3,1990.7,3
Arizona,3,1990.8,3
Arizona,3,1990.9,3
Arizona,2,1991,2
Arizona,2,1991.1,2
Arizona,2,1991.2,2
Arizona,2,1991.3,2
Arizona,2,1991.4,2
Arizona,2,1991.5,2
Arizona,2,1991.6,2
Arizona,2,1991.7,2
Arizona,2,1991.8,2
Arizona,2,1991.9,2
Arizona,1,1992,1
Arizona,1,1992.1,1
Arizona,1,1992.2,1
Arizona,1,1992.3,1
Arizona,1,1992.4,1
Arizona,1,1992.5,1
Arizona,1,1992.6,1
Arizona,1,1992.7,1
Arizona,1,1992.8,1
Arizona,1,1992.9,1
Arizona,1,1993,1
Arizona,1,1993.1,1
Arizona,1,1993.2,1
Arizona,1,1993.3,1
Arizona,1,1993.4,1
Arizona,1,1993.5,1
Arizona,1,1993.6,1
Arizona,1,1993.7,1
Arizona,1,1993.8,1
Arizona,1,1993.9,1
Arizona,2,1994,2
Arizona,2,1994.1,2
Arizona,2,1994.2,2
Arizona,2,1994.3,2
Arizona,2,1994.4,2
Arizona,2,1994.5,2
Arizona,2,1994.6,2
Arizona,2,1994.7,2
Arizona,2,1994.8,2
Arizona,2,1994.9,2
Arizona,1,1995,1
Arizona,1,1995.1,1
Arizona,1,1995.2,1
Arizona,1,1995.3,1
Arizona,1,1995.4,1
Arizona,1,1995.5,1
Arizona,1,1995.6,1
Arizona,1,1995.7,1
Arizona,1,1995.8,1
Arizona,1,1995.9,1
Arizona,1,1996,1
Arizona,1,1996.1,1
Arizona,1,1996.2,1
Arizona,1,1996.3,1
Arizona,1,1996.4,1
Arizona,1,1996.5,1
Arizona,1,1996.6,1
Arizona,1,1996.7,1
Arizona,1,1996.8,1
Arizona,1,1996.9,1
Arizona,1,1997,1
Arizona,1,1997.1,1
Arizona,1,1997.2,1
Arizona,1,1997.3,1
Arizona,1,1997.4,1
Arizona,1,1997.5,1
Arizona,1,1997.6,1
Arizona,1,1997.7,1
Arizona,1,1997.8,1
Arizona,1,1997.9,1
Arizona,0,1998,0
Arizona,0,1998.1,0
Arizona,0,1998.2,0
Arizona,0,1998.3,0
Arizona,0,1998.4,0
Arizona,0,1998.5,0
Arizona,0,1998.6,0
Arizona,0,1998.7,0
Arizona,0,1998.8,0
Arizona,0,1998.9,0
Arizona,1,1999,1
Arizona,1,1999.1,1
Arizona,1,1999.2,1
Arizona,1,1999.3,1
Arizona,1,1999.4,1
Arizona,1,1999.5,1
Arizona,1,1999.6,1
Arizona,1,1999.7,1
Arizona,1,1999.8,1
Arizona,1,1999.9,1
Arizona,0,2000,0
Arizona,0,2000.1,0
Arizona,0,2000.2,0
Arizona,0,2000.3,0
Arizona,0,2000.4,0
Arizona,0,2000.5,0
Arizona,0,2000.6,0
Arizona,0,2000.7,0
Arizona,0,2000.8,0
Arizona,0,2000.9,0
Arizona,0,2001,0
Arizona,0,2001.1,0
Arizona,0,2001.2,0
Arizona,0,2001.3,0
Arizona,0,2001.4,0
Arizona,0,2001.5,0
Arizona,0,2001.6,0
Arizona,0,2001.7,0
Arizona,0,2001.8,0
Arizona,0,2001.9,0
Arizona,0,2002,0
Arizona,0,2002.1,0
Arizona,0,2002.2,0
Arizona,0,2002.3,0
Arizona,0,2002.4,0
Arizona,0,2002.5,0
Arizona,0,2002.6,0
Arizona,0,2002.7,0
Arizona,0,2002.8,0
Arizona,0,2002.9,0
Arizona,0,2003,0
Arizona,0,2003.1,0
Arizona,0,2003.2,0
Arizona,0,2003.3,0
Arizona,0,2003.4,0
Arizona,0,2003.5,0
Arizona,0,2003.6,0
Arizona,0,2003.7,0
Arizona,0,2003.8,0
Arizona,0,2003.9,0
Arizona,0,2004,0
Arizona,0,2004.1,0
Arizona,0,2004.2,0
Arizona,0,2004.3,0
Arizona,0,2004.4,0
Arizona,0,2004.5,0
Arizona,0,2004.6,0
Arizona,0,2004.7,0
Arizona,0,2004.8,0
Arizona,0,2004.9,0
Arizona,0,2005,0
Arizona,0,2005.1,0
Arizona,0,2005.2,0
Arizona,0,2005.3,0
Arizona,0,2005.4,0
Arizona,0,2005.5,0
Arizona,0,2005.6,0
Arizona,0,2005.7,0
Arizona,0,2005.8,0
Arizona,0,2005.9,0
Arizona,0,2006,0
Arizona,0,2006.1,0
Arizona,0,2006.2,0
Arizona,0,2006.3,0
Arizona,0,2006.4,0
Arizona,0,2006.5,0
Arizona,0,2006.6,0
Arizona,0,2006.7,0
Arizona,0,2006.8,0
Arizona,0,2006.9,0
Arizona,0,2007,0
Arizona,0,2007.1,0
Arizona,0,2007.2,0
Arizona,0,2007.3,0
Arizona,0,2007.4,0
Arizona,0,2007.5,0
Arizona,0,2007.6,0
Arizona,0,2007.7,0
Arizona,0,2007.8,0
Arizona,0,2007.9,0
Arizona,1,2008,1
Arizona,1,2008.1,1
Arizona,1,2008.2,1
Arizona,1,2008.3,1
Arizona,1,2008.4,1
Arizona,1,2008.5,1
Arizona,1,2008.6,1
Arizona,1,2008.7,1
Arizona,1,2008.8,1
Arizona,1,2008.9,1
Arizona,1,2009,1
Arizona,1,2009.1,1
Arizona,1,2009.2,1
Arizona,1,2009.3,1
Arizona,1,2009.4,1
Arizona,1,2009.5,1
Arizona,1,2009.6,1
Arizona,1,2009.7,1
Arizona,1,2009.8,1
Arizona,1,2009.9,1
Arizona,2,2010,2
Arizona,2,2010.1,2
Arizona,2,2010.2,2
Arizona,2,2010.3,2
Arizona,2,2010.4,2
Arizona,2,2010.5,2
Arizona,2,2010.6,2
Arizona,2,2010.7,2
Arizona,2,2010.8,2
Arizona,2,2010.9,2
Arizona,2,2011,2
Arizona,2,2011.1,2
Arizona,2,2011.2,2
Arizona,2,2011.3,2
Arizona,2,2011.4,2
Arizona,2,2011.5,2
Arizona,2,2011.6,2
Arizona,2,2011.7,2
Arizona,2,2011.8,2
Arizona,2,2011.9,2
Arizona,1,2012,1
Arizona,1,2012.1,1
Arizona,1,2012.2,1
Arizona,1,2012.3,1
Arizona,1,2012.4,1
Arizona,1,2012.5,1
Arizona,1,2012.6,1
Arizona,1,2012.7,1
Arizona,1,2012.8,1
Arizona,1,2012.9,1
Arizona,1,2013,1
Arizona,1,2013.1,1
Arizona,1,2013.2,1
Arizona,1,2013.3,1
Arizona,1,2013.4,1
Arizona,1,2013.5,1
Arizona,1,2013.6,1
Arizona,1,2013.7,1
Arizona,1,2013.8,1
Arizona,1,2013.9,1
Arizona,5,2014,5
Arizona,5,2014.1,5
Arizona,5,2014.2,5
Arizona,5,2014.3,5
Arizona,5,2014.4,5
Arizona,5,2014.5,5
Arizona,5,2014.6,5
Arizona,5,2014.7,5
Arizona,5,2014.8,5
Arizona,5,2014.9,5
Arizona,4,2015,4
Arizona,4,2015.1,4
Arizona,4,2015.2,4
Arizona,4,2015.3,4
Arizona,4,2015.4,4
Arizona,4,2015.5,4
Arizona,4,2015.6,4
Arizona,4,2015.7,4
Arizona,4,2015.8,4
Arizona,4,2015.9,4
Arizona,2,2016,2
Arizona,2,2016.1,2
Arizona,2,2016.2,2
Arizona,2,2016.3,2
Arizona,2,2016.4,2
Arizona,2,2016.5,2
Arizona,2,2016.6,2
Arizona,2,2016.7,2
Arizona,2,2016.8,2
Arizona,2,2016.9,2
Arizona,2,2017,2
Arizona,2,2017.1,2
Arizona,2,2017.2,2
Arizona,2,2017.3,2
Arizona,2,2017.4,2
Arizona,2,2017.5,2
Arizona,2,2017.6,2
Arizona,2,2017.7,2
Arizona,2,2017.8,2
Arizona,2,2017.9,2
Arkansas,7,1990,7
Arkansas,7,1990.1,7
Arkansas,7,1990.2,7
Arkansas,7,1990.3,7
Arkansas,7,1990.4,7
Arkansas,7,1990.5,7
Arkansas,7,1990.6,7
Arkansas,7,1990.7,7
Arkansas,7,1990.8,7
Arkansas,7,1990.9,7
Arkansas,6,1991,6
Arkansas,6,1991.1,6
Arkansas,6,1991.2,6
Arkansas,6,1991.3,6
Arkansas,6,1991.4,6
Arkansas,6,1991.5,6
Arkansas,6,1991.6,6
Arkansas,6,1991.7,6
Arkansas,6,1991.8,6
Arkansas,6,1991.9,6
Arkansas,5,1992,5
Arkansas,5,1992.1,5
Arkansas,5,1992.2,5
Arkansas,5,1992.3,5
Arkansas,5,1992.4,5
Arkansas,5,1992.5,5
Arkansas,5,1992.6,5
Arkansas,5,1992.7,5
Arkansas,5,1992.8,5
Arkansas,5,1992.9,5
Arkansas,4,1993,4
Arkansas,4,1993.1,4
Arkansas,4,1993.2,4
Arkansas,4,1993.3,4
Arkansas,4,1993.4,4
Arkansas,4,1993.5,4
Arkansas,4,1993.6,4
Arkansas,4,1993.7,4
Arkansas,4,1993.8,4
Arkansas,4,1993.9,4
Arkansas,4,1994,4
Arkansas,4,1994.1,4
Arkansas,4,1994.2,4
Arkansas,4,1994.3,4
Arkansas,4,1994.4,4
Arkansas,4,1994.5,4
Arkansas,4,1994.6,4
Arkansas,4,1994.7,4
Arkansas,4,1994.8,4
Arkansas,4,1994.9,4
Arkansas,6,1995,6
Arkansas,6,1995.1,6
Arkansas,6,1995.2,6
Arkansas,6,1995.3,6
Arkansas,6,1995.4,6
Arkansas,6,1995.5,6
Arkansas,6,1995.6,6
Arkansas,6,1995.7,6
Arkansas,6,1995.8,6
Arkansas,6,1995.9,6
Arkansas,8,1996,8
Arkansas,8,1996.1,8
Arkansas,8,1996.2,8
Arkansas,8,1996.3,8
Arkansas,8,1996.4,8
Arkansas,8,1996.5,8
Arkansas,8,1996.6,8
Arkansas,8,1996.7,8
Arkansas,8,1996.8,8
Arkansas,8,1996.9,8
Arkansas,7,1997,7
Arkansas,7,1997.1,7
Arkansas,7,1997.2,7
Arkansas,7,1997.3,7
Arkansas,7,1997.4,7
Arkansas,7,1997.5,7
Arkansas,7,1997.6,7
Arkansas,7,1997.7,7
Arkansas,7,1997.8,7
Arkansas,7,1997.9,7
Arkansas,8,1998,8
Arkansas,8,1998.1,8
Arkansas,8,1998.2,8
Arkansas,8,1998.3,8
Arkansas,8,1998.4,8
Arkansas,8,1998.5,8
Arkansas,8,1998.6,8
Arkansas,8,1998.7,8
Arkansas,8,1998.8,8
Arkansas,8,1998.9,8
Arkansas,6,1999,6
Arkansas,6,1999.1,6
Arkansas,6,1999.2,6
Arkansas,6,1999.3,6
Arkansas,6,1999.4,6
Arkansas,6,1999.5,6
Arkansas,6,1999.6,6
Arkansas,6,1999.7,6
Arkansas,6,1999.8,6
Arkansas,6,1999.9,6
Arkansas,3,2000,3
Arkansas,3,2000.1,3
Arkansas,3,2000.2,3
Arkansas,3,2000.3,3
Arkansas,3,2000.4,3
Arkansas,3,2000.5,3
Arkansas,3,2000.6,3
Arkansas,3,2000.7,3
Arkansas,3,2000.8,3
Arkansas,3,2000.9,3
Arkansas,4,2001,4
Arkansas,4,2001.1,4
Arkansas,4,2001.2,4
Arkansas,4,2001.3,4
Arkansas,4,2001.4,4
Arkansas,4,2001.5,4
Arkansas,4,2001.6,4
Arkansas,4,2001.7,4
Arkansas,4,2001.8,4
Arkansas,4,2001.9,4
Arkansas,3,2002,3
Arkansas,3,2002.1,3
Arkansas,3,2002.2,3
Arkansas,3,2002.3,3
Arkansas,3,2002.4,3
Arkansas,3,2002.5,3
Arkansas,3,2002.6,3
Arkansas,3,2002.7,3
Arkansas,3,2002.8,3
Arkansas,3,2002.9,3
Arkansas,4,2003,4
Arkansas,4,2003.1,4
Arkansas,4,2003.2,4
Arkansas,4,2003.3,4
Arkansas,4,2003.4,4
Arkansas,4,2003.5,4
Arkansas,4,2003.6,4
Arkansas,4,2003.7,4
Arkansas,4,2003.8,4
Arkansas,4,2003.9,4
Arkansas,2,2004,2
Arkansas,2,2004.1,2
Arkansas,2,2004.2,2
Arkansas,2,2004.3,2
Arkansas,2,2004.4,2
Arkansas,2,2004.5,2
Arkansas,2,2004.6,2
Arkansas,2,2004.7,2
Arkansas,2,2004.8,2
Arkansas,2,2004.9,2
Arkansas,2,2005,2
Arkansas,2,2005.1,2
Arkansas,2,2005.2,2
Arkansas,2,2005.3,2
Arkansas,2,2005.4,2
Arkansas,2,2005.5,2
Arkansas,2,2005.6,2
Arkansas,2,2005.7,2
Arkansas,2,2005.8,2
Arkansas,2,2005.9,2
Arkansas,1,2006,1
Arkansas,1,2006.1,1
